"fruit","fruit"
"artocarpus","artocarpus"
"heterophyllus","heterophyllus"
"kothal","kothal"
"kanthal","kanthal"
"phanas","phanas"
"kathal","kathal"
"bindu","bindu"
"halasu","halasu"
"soh","soh"
"theibong","theibong"
"chakka","chakka"
"katahar","katahar"
"panasa","panasa"
"palapazham","palapazham"
"kathahal","kathahal"
"d052","d052"
"mature","mature"
"shyieng","shyieng"
"palakkottai","palakkottai"
"d053","d053"
"oolkobi","oolkobi"
"kol","kol"
"kohl","kohl"
"rabi","rabi"
"noolkol","noolkol"
"monjh","monjh"
"haak","haak"
"gyathkopi","gyathkopi"
"ulkobi","ulkobi"
"knoolkol","knoolkol"
"d054","d054"
"kovai","kovai"
"coccinia","coccinia"
"cordifolia","cordifolia"
"kunduli","kunduli"
"telakucha","telakucha"
"ghole","ghole"
"gluru","gluru"
"konduri","konduri"
"tondekayi","tondekayi"
"thliem","thliem"
"kova","kova"
"tondale","tondale"
"kunduru","kunduru"
"donda","donda"
"tindli","tindli"
"d055","d055"
"d056","d056"
"ladies","ladies"
"finger","finger"
"abelmoschus","abelmoschus"
"esculentus","esculentus"
"bhendi","bhendi"
"dherosh","dherosh"
"bhinda","bhinda"
"bhindi","bhindi"
"bende","bende"
"bindi","bindi"
"vendakkai","vendakkai"
"belandri","belandri"
"ramtoriya","ramtoriya"
"bhindikaa","bhindikaa"
"vendaikkai","vendaikkai"
"bendakaya","bendakaya"
"d057","d057"
"mango","mango"
"mangifera","mangifera"
"keasa","keasa"
"aam","aam"
"kancha","kancha"
"ambo","ambo"
"katcha","katcha"
"mavinakayi","mavinakayi"
"kach","kach"
"aamb","aamb"
"pieng","pieng"
"im","im"
"manga","manga"
"heinou","heinou"
"ashangba","ashangba"
"amba","amba"
"ambu","ambu"
"kacha","kacha"
"kaccha","kaccha"
"mangai","mangai"
"mamidikaya","mamidikaya"
"d058","d058"
"onion","onion"
"allium","allium"
"cepa","cepa"
"piyaj","piyaj"
"piyaz","piyaz"
"kali","kali"
"dunglina","dunglina"
"dakkadi","dakkadi"
"pyaz","pyaz"
"erulli","erulli"
"pichiganda","pichiganda"
"piat","piat"
"ulli","ulli"
"tilhou","tilhou"
"pati","pati"
"chhayapi","chhayapi"
"piaja","piaja"
"sandha","sandha"
"pyaaz","pyaaz"
"vengaya","vengaya"
"thaal","thaal"
"kadalu","kadalu"
"hari","hari"
"d059","d059"
"papaya","papaya"
"carica","carica"
"kesa","kesa"
"omita","omita"
"pempe","pempe"
"papayi","papayi"
"pepita","pepita"
"kymphor","kymphor"
"papita","papita"
"dudde","dudde"
"omakaya","omakaya"
"awathabi","awathabi"
"amrutabhanda","amrutabhanda"
"pappalikkaai","pappalikkaai"
"boppayi","boppayi"
"d060","d060"
"parwar","parwar"
"trichosanthes","trichosanthes"
"dioica","dioica"
"potol","potol"
"padval","padval"
"parwal","parwal"
"thonde","thonde"
"patol","patol"
"kovakkai","kovakkai"
"potala","potala"
"kommu","kommu"
"potla","potla"
"d061","d061"
"fresh","fresh"
"shuti","shuti"
"g.","g."
"tharaak","tharaak"
"paccha","paccha"
"d062","d062"
"plantain","plantain"
"flower","flower"
"musa","musa"
"x","x"
"paradisiaca","paradisiaca"
"koldil","koldil"
"mocha","mocha"
"kel","kel"
"kele","kele"
"bale","bale"
"motho","motho"
"pashor","pashor"
"kait","kait"
"vazhapoo","vazhapoo"
"lafu","lafu"
"tharo","tharo"
"kadali","kadali"
"bhanda","bhanda"
"arati","arati"
"kela","kela"
"d063","d063"
"kaskol","kaskol"
"purakol","purakol"
"kanch","kanch"
"hara","hara"
"kham","kham"
"kael","kael"
"vazhakkai","vazhakkai"
"laphoi","laphoi"
"bungo","bungo"
"bantala","bantala"
"rambhaa","rambhaa"
"vazhakkaai","vazhakkaai"
"d064","d064"
"posola","posola"
"thor","thor"
"kelanu","kelanu"
"thed","thed"
"tana","tana"
"dindu","dindu"
"nud","nud"
"unnipindi","unnipindi"
"kelicha","kelicha"
"khunt","khunt"
"manja","manja"
"vazhai","vazhai"
"doota","doota"
"d065","d065"
"cylindrical","cylindrical"
"kumro","kumro"
"kohlu","kohlu"
"kumbala","kumbala"
"kash","kash"
"paarimal","paarimal"
"mathan","mathan"
"farsi","farsi"
"kummaandah","kummaandah"
"parangikkai","parangikkai"
"d066","d066"
"d067","d067"
"thuvarai","thuvarai"
"pacchi","pacchi"
"d068","d068"
"ridge","ridge"
"luffa","luffa"
"acutangula","acutangula"
"jikaa","jikaa"
"jhinge","jhinge"
"turia","turia"
"torai","torai"
"heeraikai","heeraikai"
"turrel","turrel"
"jingka","jingka"
"gurdudde","gurdudde"
"peechinga","peechinga"
"sebot","sebot"
"dodka","dodka"
"janhi","janhi"
"tori","tori"
"peerkankai","peerkankai"
"beera","beera"
"turai","turai"
"d069","d069"
"skin","skin"
"bhol","bhol"
"janchi","janchi"
"d070","d070"
"snake","snake"
"long","long"
"anguina","anguina"
"dhunduli","dhunduli"
"chichinga","chichinga"
"pandola","pandola"
"chachinda","chachinda"
"podavala","podavala"
"padavalanga","padavalanga"
"padwal","padwal"
"chichindo","chichindo"
"galartori","galartori"
"cicinndda","cicinndda"
"pudalangai","pudalangai"
"chichinda","chichinda"
"d071","d071"
"d072","d072"
"d073","d073"
"tinda","tinda"
"praecitrullus","praecitrullus"
"fistulosus","fistulosus"
"tadabuch","tadabuch"
"thondekkai","thondekkai"
"dhemase","dhemase"
"tinde","tinde"
"d074","d074"
"tomato","tomato"
"lycopersicon","lycopersicon"
"esculentum","esculentum"
"bilahi","bilahi"
"tamator","tamator"
"goore","goore"
"hannu","hannu"
"rowagun","rowagun"
"takkali","takkali"
"ashinba","ashinba"
"velvangi","velvangi"
"bilati","bilati"
"thakkali","thakkali"
"ramamulagakaya","ramamulagakaya"
"tamatar","tamatar"
"d075","d075"
"ripe","ripe"
"poka","poka"
"tameta","tameta"
"rowangun","rowangun"
"pazham","pazham"
"pakke","pakke"
"rakta","rakta"
"phalam","phalam"
"gholobheda","gholobheda"
"pakka","pakka"
"d076","d076"
"khasii","khasii"
"d077","d077"
"zucchini","zucchini"
"pepo","pepo"
"dhudul","dhudul"
"sabed","sabed"
"dilpasand","dilpasand"
"kaashiral","kaashiral"
"kashi","kashi"
"golu","golu"
"phubi","phubi"
"kakuri","kakuri"
"suraikayi","suraikayi"
"d078","d078"
"e001","e001"
"apple","apple"
"malus","malus"
"domestica","domestica"
"apel","apel"
"safarjan","safarjan"
"sebu","sebu"
"tsoonth","tsoonth"
"safar","safar"
"chand","chand"
"shau","shau"
"seb","seb"
"seva","seva"
"sepu","sepu"
"sema","sema"
"regu","regu"
"saib","saib"
"fruits","fruits"
"e002","e002"
"lila","lila"
"e003","e003"
"e004","e004"
"kashmir","kashmir"
"sylvestris","sylvestris"
"e005","e005"
"apricot","apricot"
"dried","dried"
"prunus","prunus"
"armeniaca","armeniaca"
"malhoi","malhoi"
"suska","suska"
"khubani","khubani"
"jardaloo","jardaloo"
"velu","velu"
"khoomani","khoomani"
"jaldaru","jaldaru"
"tser","tser"
"sheema","sheema"
"bedhaam","bedhaam"
"malhei","malhei"
"jardaalu","jardaalu"
"khattu","khattu"
"kharamani","kharamani"
"badam","badam"
"jallaru","jallaru"
"pandu","pandu"
"sakkarai","sakkarai"
"badhami","badhami"
"khubaani","khubaani"
"e006","e006"
"processed","processed"
"e007","e007"
"avocado","avocado"
"persea","persea"
"americana","americana"
"kulunashpati","kulunashpati"
"makhanphal","makhanphal"
"bennephala","bennephala"
"bennehannu","bennehannu"
"goshtub","goshtub"
"tang","tang"
"aathachakka","aathachakka"
"venna","venna"
"makhan","makhan"
"phal","phal"
"vennaipazham","vennaipazham"
"e008","e008"
"bael","bael"
"aegle","aegle"
"marmelos","marmelos"
"bel","bel"
"bila","bila"
"vilwa","vilwa"
"heiri","heiri"
"khagok","khagok"
"bhel","bhel"
"marendu","marendu"
"e009","e009"
"banana","banana"
"montham","montham"
"kola","kola"
"paka","paka"
"keda","keda"
"syiem","syiem"
"vazha","vazha"
"kera","kera"
"champa","champa"
"kella","kella"
"kadalii","kadalii"
"e010","e010"
"poovam","poovam"
"mon","mon"
"e011","e011"
"sevvazhaipazham","sevvazhaipazham"
"e012","e012"
"robusta","robusta"
"jaji","jaji"
"vazhaipazham","vazhaipazham"
"e013","e013"
"berry","berry"
"rubus","rubus"
"fruticosus","fruticosus"
"jamu","jamu"
"kalojam","kalojam"
"jambu","jambu"
"kala","kala"
"jamun","jamun"
"neralai","neralai"
"jam","jam"
"naval","naval"
"jaam","jaam"
"jambhool","jambhool"
"jamukoli","jamukoli"
"nagapazham","nagapazham"
"neredupandu","neredupandu"
"e014","e014"
"cherries","cherries"
"cerasus","cerasus"
"cherry","cherry"
"gilas","gilas"
"kadugempu","kadugempu"
"sherri","sherri"
"cherrypazham","cherrypazham"
"cherri","cherri"
"e015","e015"
"currants","currants"
"ribes","ribes"
"nigrum","nigrum"
"kismis","kismis"
"draksh","draksh"
"munakka","munakka"
"nerale","nerale"
"najavalppazham","najavalppazham"
"pravaha","pravaha"
"karunthiratcha","karunthiratcha"
"nalla","nalla"
"kishmish","kishmish"
"e016","e016"
"custard","custard"
"annona","annona"
"squamosa","squamosa"
"sitaphal","sitaphal"
"sitapad","sitapad"
"sharifa","sharifa"
"seethapazham","seethapazham"
"sitaphalam","sitaphalam"
"e017","e017"
"dates","dates"
"phoenix","phoenix"
"dactylifera","dactylifera"
"khajur","khajur"
"kharjura","kharjura"
"kharek","kharek"
"chuhara","chuhara"
"kharjoora","kharjoora"
"eethapazham","eethapazham"
"thangtup","thangtup"
"khajura","khajura"
"khajuri","khajuri"
"chawara","chawara"
"pericham","pericham"
"khajoora","khajoora"
"e018","e018"
"e019","e019"
"e020","e020"
"fig","fig"
"ficus","ficus"
"dimoru","dimoru"
"dumura","dumura"
"anjir","anjir"
"anjeer","anjeer"
"anjurada","anjurada"
"hannugalu","hannugalu"
"dimbur","dimbur"
"athipazham","athipazham"
"heirit","heirit"
"dimiri","dimiri"
"anjiira","anjiira"
"atti","atti"
"e021","e021"
"goosberry","goosberry"
"emblica","emblica"
"officinalis","officinalis"
"amlakhi","amlakhi"
"amla","amla"
"betta","betta"
"nelli","nelli"
"mylleng","mylleng"
"nellikka","nellikka"
"heikru","heikru"
"aanla","aanla"
"olle","olle"
"nellikkai","nellikkai"
"usirikaya","usirikaya"
"e022","e022"
"grapes","grapes"
"seeded","seeded"
"vitis","vitis"
"vinifera","vinifera"
"angoor","angoor"
"draksha","draksha"
"dach","dach"
"grape","grape"
"mundiringa","mundiringa"
"draakssaa","draakssaa"
"panneer","panneer"
"dratchai","dratchai"
"padu","padu"
"e023","e023"
"e024","e024"
"e025","e025"
"seedless","seedless"
"oval","oval"
"e026","e026"
"e027","e027"
"e028","e028"
"guava","guava"
"flesh","flesh"
"psidium","psidium"
"guajava","guajava"
"madhurium","madhurium"
"peyara","peyara"
"jamphad","jamphad"
"amrud","amrud"
"seebe","seebe"
"amrodh","amrodh"
"pyriam","pyriam"
"perakka","perakka"
"nattu","nattu"
"pungton","pungton"
"peru","peru"
"aamba","aamba"
"pijuli","pijuli"
"deshi","deshi"
"peruka","peruka"
"koiyapazham","koiyapazham"
"jama","jama"
"amrood","amrood"
"e029","e029"
"pink","pink"
"bilaiti","bilaiti"
"e030","e030"
"e031","e031"
"syzygium","syzygium"
"cumini","cumini"
"jaamrool","jaamrool"
"e032","e032"
"karonda","karonda"
"carissa","carissa"
"carandas","carandas"
"korja","korja"
"tenga","tenga"
"koromcha","koromcha"
"karamda","karamda"
"balalak","balalak"
"dindimi","dindimi"
"karekayi","karekayi"
"karvand","karvand"
"karakka","karakka"
"sushena","sushena"
"karamazda","karamazda"
"kalakkay","kalakkay"
"parungala","parungala"
"kalive","kalive"
"e033","e033"
"lemon","lemon"
"juice","juice"
"citrus","citrus"
"limon","limon"
"nimbhu","nimbhu"
"nimapandu","nimapandu"
"kagaji","kagaji"
"limbu","limbu"
"lebu","lebu"
"nibu","nibu"
"neembu","neembu"
"nemu","nemu"
"nyomb","nyomb"
"lehin","lehin"
"kaagati","kaagati"
"champra","champra"
"mahi","mahi"
"jew","jew"
"e034","e034"
"lime","lime"
"pulp","pulp"
"limetta","limetta"
"mosambi","mosambi"
"gaja","gaja"
"nimma","nimma"
"kolinchi","kolinchi"
"nimbe","nimbe"
"goda","goda"
"mitha","mitha"
"mosumi","mosumi"
"mosami","mosami"
"balensha","balensha"
"e035","e035"
"litchi","litchi"
"nephelium","nephelium"
"lichu","lichu"
"lichi","lichi"
"manir","manir"
"letchu","letchu"
"e036","e036"
"banganapalli","banganapalli"
"keri","keri"
"mvina","mvina"
"mam","mam"
"amunba","amunba"
"piklela","piklela"
"ampa","ampa"
"pachila","pachila"
"aamra","aamra"
"mampazham","mampazham"
"mamidi","mamidi"
"e037","e037"
"gulabkhas","gulabkhas"
"pakeli","pakeli"
"kedi","kedi"
"e038","e038"
"himsagar","himsagar"
"e039","e039"
"kesar","kesar"
"e040","e040"
"neelam","neelam"
"nilam","nilam"
"e041","e041"
"paheri","paheri"
"e042","e042"
"totapari","totapari"
"totapuri","totapuri"
"e043","e043"
"mangosteen","mangosteen"
"garcinia","garcinia"
"mangostana","mangostana"
"mangustan","mangustan"
"kodam","kodam"
"puli","puli"
"sulambali","sulambali"
"e044","e044"
"manila","manila"
"pithecellobium","pithecellobium"
"dulce","dulce"
"jilapi","jilapi"
"bakhai","bakhai"
"ambli","ambli"
"vilayabi","vilayabi"
"ganga","ganga"
"jangal","jangal"
"jalebi","jalebi"
"dora","dora"
"hunase","hunase"
"kyntoi","kyntoi"
"vilayatichinch","vilayatichinch"
"jangjalebi","jangjalebi"
"kodukkapuli","kodukkapuli"
"chintakaya","chintakaya"
"e045","e045"
"musk","musk"
"melon","melon"
"siral","siral"
"kharamuja","kharamuja"
"kharbujo","kharbujo"
"kharbooja","kharbooja"
"kherbuz","kherbuz"
"mulam","mulam"
"kharbuuja","kharbuuja"
"kharbuz","kharbuz"
"e046","e046"
"pido","pido"
"e047","e047"
"aurantium","aurantium"
"komola","komola"
"kamala","kamala"
"santra","santra"
"kithilai","kithilai"
"sangtar","sangtar"
"niamtra","niamtra"
"madhura","madhura"
"naranga","naranga"
"komla","komla"
"santre","santre"
"suntala","suntala"
"naarangga","naarangga"
"saathukudi","saathukudi"
"e048","e048"
"palm","palm"
"borassus","borassus"
"flabellifer","flabellifer"
"tar","tar"
"thati","thati"
"mangu","mangu"
"pnamnungu","pnamnungu"
"tala","tala"
"saja","saja"
"panai","panai"
"nungu","nungu"
"munjalu","munjalu"
"e049","e049"
"carcia","carcia"
"amita","amita"
"pepe","pepe"
"papayu","papayu"
"pappayi","pappayi"
"omakai","omakai"
"popai","popai"
"mewa","mewa"
"amrutbhanda","amrutbhanda"
"pappali","pappali"
"e050","e050"
"peach","peach"
"communis","communis"
"ahom","ahom"
"bogori","bogori"
"aroo","aroo"
"aer","aer"
"phareng","phareng"
"chumbrei","chumbrei"
"e051","e051"
"pear","pear"
"persica","persica"
"naspoti","naspoti"
"nashpati","nashpati"
"nashpatino","nashpatino"
"berikai","berikai"
"phoh","phoh"
"sabarjil","sabarjil"
"naspati","naspati"
"berikkai","berikkai"
"berikaya","berikaya"
"e052","e052"
"phalsa","phalsa"
"grewia","grewia"
"asiatica","asiatica"
"pharaskol","pharaskol"
"falsa","falsa"
"broi","broi"
"palisa","palisa"
"mirgichara","mirgichara"
"e053","e053"
"pineapple","pineapple"
"ananas","ananas"
"comosus","comosus"
"ahnaros","ahnaros"
"anarasa","anarasa"
"anenas","anenas"
"punchitipul","punchitipul"
"trun","trun"
"anas","anas"
"kayirha","kayirha"
"kihom","kihom"
"sapuri","sapuri"
"annasi","annasi"
"anasa","anasa"
"e054","e054"
"plum","plum"
"alubokhara","alubokhara"
"aaddu","aaddu"
"onagida","onagida"
"draakshi","draakshi"
"aeir","aeir"
"dorris","dorris"
"norris","norris"
"heikha","heikha"
"aloobhukhara","aloobhukhara"
"alapagoda","alapagoda"
"e055","e055"
"pomegranate","pomegranate"
"maroon","maroon"
"seeds","seeds"
"punica","punica"
"granatum","granatum"
"dalim","dalim"
"bedana","bedana"
"dadam","dadam"
"anar","anar"
"dalimbari","dalimbari"
"daan","daan"
"dalimb","dalimb"
"mathalam","mathalam"
"pazhham","pazhham"
"kamphoi","kamphoi"
"dalimba","dalimba"
"daaddima","daaddima"
"madhulam","madhulam"
"danimma","danimma"
"anaar","anaar"
"e056","e056"
"pummelo","pummelo"
"rabab","rabab"
"batabilembu","batabilembu"
"papnuse","papnuse"
"chakotra","chakotra"
"chakkota","chakkota"
"bah","bah"
"bombilimas","bombilimas"
"nobab","nobab"
"papnus","papnus"
"batapilembu","batapilembu"
"pampara","pampara"
"e057","e057"
"raisins","raisins"
"drashi","drashi"
"unakku","unakku"
"songi","songi"
"ular","ular"
"dhirachai","dhirachai"
"endu","endu"
"e058","e058"
"golden","golden"
"pidi","pidi"
"suke","suke"
"dhrakshi","dhrakshi"
"e059","e059"
"rambutan","rambutan"
"lappaceum","lappaceum"
"e060","e060"
"sapota","sapota"
"achras","achras"
"chiku","chiku"
"e061","e061"
"soursop","soursop"
"muricata","muricata"
"shul","shul"
"ram","ram"
"fal","fal"
"lakshmanaphala","lakshmanaphala"
"mulluramphala","mulluramphala"
"mullatha","mullatha"
"malai","malai"
"seethapalam","seethapalam"
"paanghi","paanghi"
"lakshamana","lakshamana"
"phalamu","phalamu"
"e062","e062"
"star","star"
"averrhoa","averrhoa"
"carambola","carambola"
"kordoi","kordoi"
"amrakh","amrakh"
"kazmal","kazmal"
"kamrakh","kamrakh"
"kamaraka","kamaraka"
"kapazakshi","kapazakshi"
"pyrshong","pyrshong"
"caturappuli","caturappuli"
"heinoujom","heinoujom"
"karambal","karambal"
"karamanga","karamanga"
"tamarattai","tamarattai"
"e063","e063"
"strawberry","strawberry"
"fragaria","fragaria"
"ananassa","ananassa"
"nela","nela"
"milli","milli"
"stap","stap"
"stroberry","stroberry"
"lachi","lachi"
"istaber","istaber"
"e064","e064"
"indicus","indicus"
"tambari","tambari"
"chinch","chinch"
"imali","imali"
"sucukrika","sucukrika"
"chintha","chintha"
"e065","e065"
"water","water"
"sugar","sugar"
"citrullus","citrullus"
"tormuj","tormuj"
"tarmuj","tarmuj"
"tadbuj","tadbuj"
"tarbuj","tarbuj"
"kallangadi","kallangadi"
"hend","hend"
"wend","wend"
"watermelon","watermelon"
"bacchanga","bacchanga"
"thannir","thannir"
"kalingad","kalingad"
"kharbuja","kharbuja"
"tarvuja","tarvuja"
"dawana","dawana"
"darbusani","darbusani"
"puchakaya","puchakaya"
"tarbuja","tarbuja"
"e066","e066"
"e067","e067"
"wood","wood"
"limonia","limonia"
"acidissima","acidissima"
"koyeth","koyeth"
"kothu","kothu"
"kaith","kaith"
"bum","bum"
"choont","choont"
"vilam","vilam"
"kavath","kavath"
"kaitha","kaitha"
"chaktora","chaktora"
"bilvaon","bilvaon"
"gorakamli","gorakamli"
"velega","velega"
"beal","beal"
"e068","e068"
"zizyphus","zizyphus"
"jujube","jujube"
"kula","kula"
"ber","ber"
"yelachi","yelachi"
"brey","brey"
"elanth","elanth"
"boroi","boroi"
"barakoli","barakoli"
"beri","beri"
"badarii","badarii"
"elanthai","elanthai"
"f001","f001"
"chukandar","chukandar"
"bita","bita"
"paalangashaakah","paalangashaakah"
"chokhandar","chokhandar"
"roots","roots"
"tubers","tubers"
"f002","f002"
"carrot","carrot"
"dacus","dacus"
"carota","carota"
"gajor","gajor"
"gajar","gajar"
"gajjare","gajjare"
"ghahzir","ghahzir"
"kajor","kajor"
"gajara","gajara"
"grunjanam","grunjanam"
"gajjara","gajjara"
"gadda","gadda"
"f003","f003"
"f004","f004"
"samagadde","samagadde"
"faram","faram"
"shriew","shriew"
"kanda","kanda"
"seppankizhangu","seppankizhangu"
"dumpa","dumpa"
"f005","f005"
"lotus","lotus"
"nelumbium","nelumbium"
"nelumbo","nelumbo"
"podum","podum"
"kamad","kamad"
"kamal","kamal"
"gatta","gatta"
"tavare","tavare"
"dantu","dantu"
"nader","nader"
"thied","thied"
"thamara","thamara"
"thambou","thambou"
"kamalkaakdi","kamalkaakdi"
"padma","padma"
"nad","nad"
"zahr","zahr"
"thamaraithandu","thamaraithandu"
"kanwal","kanwal"
"kakri","kakri"
"f006","f006"
"potato","potato"
"tuberosum","tuberosum"
"simolu","simolu"
"aloo","aloo"
"gal","gal"
"bateka","bateka"
"alugadda","alugadda"
"oalu","oalu"
"urula","urula"
"kizhangu","kizhangu"
"batata","batata"
"aalukah","aalukah"
"urulai","urulai"
"bangala","bangala"
"f007","f007"
"n.","n."
"o.","o."
"p.","p."
"urulaikizhangu","urulaikizhangu"
"f008","f008"
"f009","f009"
"gonglu","gonglu"
"moolikaa","moolikaa"
"mooli","mooli"
"f010","f010"
"f011","f011"
"f012","f012"
"f013","f013"
"ipomoes","ipomoes"
"batatas","batatas"
"meetha","meetha"
"ranga","ranga"
"sakkaria","sakkaria"
"shakarkand","shakarkand"
"genasu","genasu"
"phankaro","phankaro"
"sakkarvalli","sakkarvalli"
"kazhangu","kazhangu"
"manghra","manghra"
"ratalu","ratalu"
"sakhar","sakhar"
"khand","khand"
"kandamula","kandamula"
"sakkargandi","sakkargandi"
"chilagada","chilagada"
"f014","f014"
"f015","f015"
"tapioca","tapioca"
"manihot","manihot"
"esculenta","esculenta"
"sagi","sagi"
"simla","simla"
"aararoot","aararoot"
"mra","mra"
"mrachini","mrachini"
"tarul","tarul"
"kathakonda","kathakonda"
"maravalli","maravalli"
"krrapendalamu","krrapendalamu"
"kasawa","kasawa"
"f016","f016"
"chestnut","chestnut"
"eleocharis","eleocharis"
"dulcis","dulcis"
"a.pani","a.pani"
"singora","singora"
"pani","pani"
"shingoda","shingoda"
"shingara","shingara"
"goer","goer"
"karimpolam","karimpolam"
"kaothum","kaothum"
"singhara","singhara"
"shingada","shingada"
"kubyakam","kubyakam"
"f017","f017"
"yam","yam"
"elephant","elephant"
"amorphophallus","amorphophallus"
"campanulatus","campanulatus"
"ol","ol"
"kachu","kachu"
"suran","suran"
"zimikandha","zimikandha"
"suvarna","suvarna"
"hati","hati"
"chena","chena"
"haa","haa"
"zimikand","zimikand"
"karunai","karunai"
"kandha","kandha"
"f018","f018"
"ordinary","ordinary"
"kath","kath"
"gherkochoo","gherkochoo"
"ratadu","ratadu"
"sooran","sooran"
"goradu","goradu"
"pidaloo","pidaloo"
"khamba","khamba"
"aalu","aalu"
"durdakandagadda","durdakandagadda"
"f019","f019"
"wild","wild"
"dioscorea","dioscorea"
"versicolor","versicolor"
"jongoli","jongoli"
"suaralu","suaralu"
"hegganasu","hegganasu"
"kattuchena","kattuchena"
"kodi","kodi"
"chedu","chedu"
"paddu","paddu"
"g001","g001"
"chillies","chillies"
"green-1","green-1"
"annum","annum"
"hasi","hasi"
"menasinakayi","menasinakayi"
"marach","marach"
"wangun","wangun"
"mulaku","mulaku"
"morok","morok"
"hariyo","hariyo"
"khursani","khursani"
"marichika","marichika"
"pachhai","pachhai"
"mirapakaya","mirapakaya"
"condiments","condiments"
"spices","spices"
"g002","g002"
"green-2","green-2"
"mynken","mynken"
"g003","g003"
"green-3","green-3"
"g004","g004"
"green-4","green-4"
"g005","g005"
"green-5","green-5"
"vadhvani","vadhvani"
"g006","g006"
"green-6","green-6"
"g007","g007"
"green-7","green-7"
"gola","gola"
"beb","beb"
"g008","g008"
"g009","g009"
"coriander","coriander"
"coriandrum","coriandrum"
"dhania","dhania"
"dhone","dhone"
"kothambari","kothambari"
"daaniwal","daaniwal"
"dhonia","dhonia"
"kothamalli","kothamalli"
"fadhighom","fadhighom"
"hario","hario"
"dhaniya","dhaniya"
"kothimiri","kothimiri"
"g010","g010"
"curry","curry"
"murraya","murraya"
"koenigii","koenigii"
"narasingha","narasingha"
"karhi","karhi"
"umdo","umdo"
"gandhela","gandhela"
"karibevu","karibevu"
"kori","kori"
"kariveppilai","kariveppilai"
"kary","kary"
"bhursanga","bhursanga"
"kadhi","kadhi"
"girinimba","girinimba"
"karivepaku","karivepaku"
"g011","g011"
"garlic","garlic"
"clove","clove"
"nohoru","nohoru"
"rashun","rashun"
"lasan","lasan"
"lehsan","lehsan"
"bellulli","bellulli"
"ruhan","ruhan"
"rynsun","rynsun"
"vellulli","vellulli"
"chanam","chanam"
"lasoon","lasoon"
"lasun","lasun"
"rasuna","rasuna"
"lashoonam","lashoonam"
"poondu","poondu"
"laisan","laisan"
"g012","g012"
"g013","g013"
"single","single"
"ek","ek"
"koya","koya"
"ottrai","ottrai"
"g014","g014"
"ginger","ginger"
"zinziber","zinziber"
"officinale","officinale"
"ada","ada"
"adu","adu"
"adrak","adrak"
"shunti","shunti"
"sying","sying"
"inji","inji"
"sing","sing"
"ale","ale"
"aduwa","aduwa"
"aadrak","aadrak"
"allam","allam"
"g015","g015"
"curcuma","curcuma"
"amada","amada"
"hardar","hardar"
"adhrak","adhrak"
"mavina","mavina"
"sunthi","sunthi"
"makhir","makhir"
"mangainji","mangainji"
"haldi","haldi"
"mainji","mainji"
"mamidiallam","mamidiallam"
"g016","g016"
"mint","mint"
"mentha","mentha"
"spicata","spicata"
"podina","podina"
"pudina","pudina"
"phudino","phudino"
"pudinth","pudinth"
"nungsihidak","nungsihidak"
"baabari","baabari"
"g017","g017"
"piyanj","piyanj"
"peyaj","peyaj"
"kando","kando"
"eerulli","eerulli"
"gandha","gandha"
"pyaj","pyaj"
"gandhe","gandhe"
"palaanduh","palaanduh"
"vengayam","vengayam"
"neerulli","neerulli"
"ullipaya","ullipaya"
"g018","g018"
"xoru","xoru"
"gundhun","gundhun"
"dungri","dungri"
"chikk","chikk"
"praan","praan"
"cheriya","cheriya"
"chayapi","chayapi"
"g019","g019"
"asafoetida","asafoetida"
"ferula","ferula"
"assa-foetida","assa-foetida"
"hing","hing"
"hingu","hingu"
"yangu","yangu"
"perungayam","perungayam"
"badhika","badhika"
"perugayam","perugayam"
"inguva","inguva"
"g020","g020"
"cardamom","cardamom"
"elettaria","elettaria"
"cardamomum","cardamomum"
"ilasi","ilasi"
"elach","elach"
"alechi","alechi"
"elaychi","elaychi"
"yelakki","yelakki"
"aa’l","aa’l"
"budu’a","budu’a"
"aa’","aa’"
"l","l"
"elaishi","elaishi"
"elakkai","elakkai"
"elaichi","elaichi"
"veldoda","veldoda"
"alaichi","alaichi"
"g021","g021"
"boro","boro"
"moti","moti"
"badi","badi"
"elathari","elathari"
"baddi","baddi"
"g022","g022"
"sukan","sukan"
"jolokia","jolokia"
"shuckhuo","shuckhuo"
"lonka","lonka"
"ona","ona"
"trykhong","trykhong"
"akangba","akangba"
"rato","rato"
"mircha","mircha"
"varamilagai","varamilagai"
"g023","g023"
"cloves","cloves"
"aromaticum","aromaticum"
"lobong","lobong"
"lavang","lavang"
"lavanga","lavanga"
"ruang","ruang"
"krambu","krambu"
"luwang","luwang"
"labang","labang"
"lavangu","lavangu"
"g024","g024"
"dhoniya","dhoniya"
"kothambalari","kothambalari"
"dhanyaka","dhanyaka"
"vidhai","vidhai"
"dhaniyalu","dhaniyalu"
"g025","g025"
"cumin","cumin"
"cuminum","cuminum"
"cyminum","cyminum"
"jeera","jeera"
"jire","jire"
"jiru","jiru"
"jira","jira"
"jeerage","jeerage"
"zyur","zyur"
"jeerakam","jeerakam"
"jiraka","jiraka"
"jeelakarra","jeelakarra"
"g026","g026"
"dana","dana"
"menthe","menthe"
"meeth","meeth"
"methe","methe"
"venthayam","venthayam"
"menthulu","menthulu"
"g027","g027"
"mace","mace"
"myristica","myristica"
"fragrans","fragrans"
"jayitri","jayitri"
"javantri","javantri"
"avithri","avithri"
"jalwatur","jalwatur"
